-124	-31	155.343	400.000		2.000	2.000
-124	-30	155.343	400.000		3.000	3.000
-124	-29	155.343	400.000		4.000	4.000
-124	-28	155.343	400.000		3.000	3.000
-124	-27	155.343	400.000		5.000	5.000
-124	-26	155.343	400.000		2.000	2.000
-124	-25	155.343	400.000		15.000	15.000
-124	-24	155.343	400.000		8.000	8.000
-124	-23	155.343	400.000		11.000	11.000
-124	-22	155.343	400.000		8.000	8.000
-124	-21	155.343	400.000		20.000	20.000
-124	-20	155.343	400.000		7.000	7.000
-124	-19	155.343	400.000		12.000	12.000
-124	-18	155.343	400.000		15.000	15.000
-124	-17	155.343	400.000		16.000	16.000
-124	-16	155.343	400.000		16.000	16.000
-124	-15	155.343	400.000		21.000	21.000
-124	-14	155.343	400.000		23.000	23.000
-124	-13	155.343	400.000		25.000	25.000
-124	-12	155.343	400.000		16.000	16.000
-124	-11	155.343	400.000		10.000	10.000
-124	-10	155.343	400.000		15.000	15.000
-124	-9	155.343	400.000		30.000	30.000
-124	-8	155.343	400.000		26.000	26.000
-124	-7	155.343	400.000		31.000	31.000
-124	-6	155.343	400.000		19.000	19.000
-124	-5	155.343	400.000		25.000	25.000
-124	-4	155.343	400.000		25.000	25.000
-124	-3	155.343	400.000		23.000	23.000
-124	-2	155.343	400.000		30.000	30.000
-124	-1	155.343	400.000		28.000	28.000
-124	0	155.343	400.000		23.000	23.000
-124	1	155.343	400.000		24.000	24.000
-124	2	155.343	400.000		26.000	26.000
-124	3	155.343	400.000		28.000	28.000
-124	4	155.343	400.000		25.000	25.000
-124	5	155.343	400.000		27.000	27.000
-124	6	155.343	400.000		22.000	22.000
-124	7	155.343	400.000		26.000	26.000
-124	8	155.343	400.000		24.000	24.000
-124	9	155.343	400.000		22.000	22.000
-124	10	155.343	400.000		20.000	20.000
-124	11	155.343	400.000		16.000	16.000
-124	12	155.343	400.000		21.000	21.000
-124	13	155.343	400.000		22.000	22.000
-124	14	155.343	400.000		19.000	19.000
-124	15	155.343	400.000		19.000	19.000
-124	16	155.343	400.000		14.000	14.000
-124	17	155.343	400.000		17.000	17.000
-124	18	155.343	400.000		19.000	19.000
-124	19	155.343	400.000		13.000	13.000
-124	20	155.343	400.000		15.000	15.000
-124	21	155.343	400.000		13.000	13.000
-124	22	155.343	400.000		13.000	13.000
-124	23	155.343	400.000		8.000	8.000
-124	24	155.343	400.000		11.000	11.000
-124	25	155.343	400.000		7.000	7.000
-124	26	155.343	400.000		6.000	6.000
-124	27	155.343	400.000		6.000	6.000
-124	28	155.343	400.000		5.000	5.000
-124	29	155.343	400.000		3.000	3.000
-124	30	155.343	400.000		5.000	5.000
-124	31	155.343	400.000		6.000	6.000
-124	32	155.343	400.000		1.000	1.000
-124	33	155.343	400.000		5.000	5.000
-124	34	155.343	400.000		2.000	2.000
-124	35	155.343	400.000		3.000	3.000
-124	36	155.343	400.000		0.000	0.000
-124	37	155.343	400.000		1.000	1.000
-124	38	155.343	400.000		0.000	0.000
-124	39	155.343	400.000		0.000	0.000
-123	-42	155.343	400.000		1.000	1.000
-123	-41	155.343	400.000		1.000	1.000
-123	-40	155.343	400.000		2.000	2.000
-123	-39	155.343	400.000		1.000	1.000
-123	-38	155.343	400.000		1.000	1.000
-123	-37	155.343	400.000		2.000	2.000
-123	-36	155.343	400.000		0.000	0.000
-123	-35	155.343	400.000		6.000	6.000
-123	-34	155.343	400.000		1.000	1.000
-123	-33	155.343	400.000		2.000	2.000
-123	-32	155.343	400.000		9.000	9.000
-123	-31	155.343	400.000		9.000	9.000
-123	-30	155.343	400.000		6.000	6.000
-123	-29	155.343	400.000		7.000	7.000
-123	-28	155.343	400.000		9.000	9.000
-123	-27	155.343	400.000		6.000	6.000
-123	-26	155.343	400.000		8.000	8.000
-123	-25	155.343	400.000		11.000	11.000
-123	-24	155.343	400.000		11.000	11.000
-123	-23	155.343	400.000		14.000	14.000
-123	-22	155.343	400.000		25.000	25.000
-123	-21	155.343	400.000		24.000	24.000
-123	-20	155.343	400.000		22.000	22.000
-123	-19	155.343	400.000		16.000	16.000
-123	-18	155.343	400.000		22.000	22.000
-123	-17	155.343	400.000		24.000	24.000
-123	-16	155.343	400.000		21.000	21.000
-123	-15	155.343	400.000		20.000	20.000
-123	-14	155.343	400.000		24.000	24.000
-123	-13	155.343	400.000		27.000	27.000
-123	-12	155.343	400.000		20.000	20.000
-123	-11	155.343	400.000		31.000	31.000
-123	-10	155.343	400.000		31.000	31.000
-123	-9	155.343	400.000		33.000	33.000
-123	-8	155.343	400.000		28.000	28.000
-123	-7	155.343	400.000		34.000	34.000
-123	-6	155.343	400.000		34.000	34.000
-123	-5	155.343	400.000		33.000	33.000
-123	-4	155.343	400.000		22.000	22.000
-123	-3	155.343	400.000		31.000	31.000
-123	-2	155.343	400.000		27.000	27.000
-123	-1	155.343	400.000		30.000	30.000
-123	0	155.343	400.000		27.000	27.000
-123	1	155.343	400.000		28.000	28.000
-123	2	155.343	400.000		30.000	30.000
-123	3	155.343	400.000		31.000	31.000
-123	4	155.343	400.000		34.000	34.000
-123	5	155.343	400.000		23.000	23.000
-123	6	155.343	400.000		36.000	36.000
-123	7	155.343	400.000		19.000	19.000
-123	8	155.343	400.000		23.000	23.000
-123	9	155.343	400.000		25.000	25.000
-123	10	155.343	400.000		31.000	31.000
-123	11	155.343	400.000		28.000	28.000
-123	12	155.343	400.000		28.000	28.000
-123	13	155.343	400.000		29.000	29.000
-123	14	155.343	400.000		23.000	23.000
-123	15	155.343	400.000		28.000	28.000
-123	16	155.343	400.000		18.000	18.000
-123	17	155.343	400.000		15.000	15.000
-123	18	155.343	400.000		18.000	18.000
-123	19	155.343	400.000		27.000	27.000
-123	20	155.343	400.000		18.000	18.000
-123	21	155.343	400.000		17.000	17.000
-123	22	155.343	400.000		16.000	16.000
